Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,23813,2,2,68,188,34,34,34.0,0.0,94,94,94.0,0.0,10750,167,7937.666667,13742.37979,23806,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,83.98773779,83.98773779,34,94,58.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,72.5,34.0,94.0,64,0,0,0,0,0,2,68,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48885,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,4009,81,16295.0,28220.30383,48881,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,40.9123453,40.9123453,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116521585,22,18,1090,4549,706,0,49.54545455,155.5508575,1418,0,252.7222222,488.860356,48,0,2987732.949,4542006.168,10000000,1,117000000,5548646.905,4966388.884,10100000,3,111000000,6532094.059,4906979.813,10100000,188,0,0,0,0,712,584,0.18880622,0.154477816,0,1418,137.5365854,353.5152824,124973.0549,0,0,0,1,0,0,0,0,0,140.975,49.54545455,252.7222222,712,0,0,0,0,0,22,1090,18,4549,29200,360,4,32,80395.16667,151020.008,559948,36665,9629736.667,1319640.857,10000000,5439339,BENIGN
53,71554,1,1,46,174,46,46,46.0,0.0,174,174,174.0,0.0,3074,27,71554.0,0.0,71554,71554,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.97545909,13.97545909,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133.0,46.0,174.0,32,0,0,0,0,0,1,46,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50394,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,28985,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,114,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61309,1,1,75,157,75,75,75.0,0.0,157,157,157.0,0.0,3784,32,61309.0,0.0,61309,61309,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.31081897,16.31081897,75,157,102.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,153.5,75.0,157.0,20,0,0,0,0,0,1,75,1,157,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,229,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1048034,17467,76.33333333,127.0170592,223,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8733.624454,8733.624454,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,40,0,0,0,0,0,2,104,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,186,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,64516,10752,186.0,0.0,186,186,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5376.344086,5376.344086,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,109,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1761467,36697,36.33333333,56.87119951,102,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,18348.62385,18348.62385,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,147,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1088435,27210,49.0,78.80989786,140,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,13605.44218,13605.44218,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42053,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2000000,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,6010,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,651913,15,13,857,9980,212,0,57.13333333,76.9042695,1460,0,767.6923077,688.1841305,16623,42,24144.92593,54408.17552,255566,1,651913,46565.21429,69639.81429,255566,3,506729,42227.41667,86852.68673,287008,1,0,0,0,0,312,272,23.00920522,19.94131119,0,1460,373.6896552,580.2347495,336672.3645,0,0,0,1,0,0,0,0,0,387.0357143,57.13333333,767.6923077,312,0,0,0,0,0,15,857,13,9980,8192,127,14,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116936993,21,19,1248,4861,565,0,59.42857143,141.8222731,1460,0,255.8421053,508.9015691,52,0,2998384.436,4519731.379,10000000,47,117000000,5846849.65,4856009.836,10000000,48,112000000,6209888.111,4926613.045,10000000,47,0,0,0,0,432,388,0.179583889,0.162480662,0,1460,149.0,369.8479417,136787.5,0,0,0,1,0,0,0,0,0,152.725,59.42857143,255.8421053,432,0,0,0,0,0,21,1248,19,4861,8192,5479,20,20,151407.0833,444426.2949,1562650,22807,9593338.333,1403900.968,10000000,5135646,BENIGN
53,170,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1670588,23529,56.66666667,57.882064,118,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,11764.70588,11764.70588,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5877673,7,4,617,168,517,0,88.14285714,189.9889721,156,0,42.0,76.05261337,133,1,587767.3,1723304.809,5489514,60,5877673,979612.1667,2239463.392,5548527,89,368444,122814.6667,109875.9371,212675,318,0,0,0,0,152,92,1.190947506,0.680541432,0,517,65.41666667,148.94017,22183.17424,0,0,0,1,0,0,0,0,0,71.36363636,88.14285714,42.0,152,0,0,0,0,0,7,617,4,168,8192,31,6,20,388070.0,0.0,388070,388070,5489514.0,0.0,5489514,5489514,BENIGN
443,348299,10,9,559,5308,192,0,55.9,78.19697351,1460,0,589.7777778,647.7230847,16844,54,19349.94444,38627.88686,163022,16,348299,38699.88889,71081.79821,225391,48,299865,37483.125,60142.64551,163022,72,0,0,0,0,212,192,28.71096386,25.83986747,0,1460,293.35,505.3450385,255373.6079,0,0,0,1,0,0,0,0,0,308.7894737,55.9,589.7777778,212,0,0,0,0,0,10,559,9,5308,8192,980,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,142,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1211267,28169,47.33333333,75.92320682,135,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14084.50704,14084.50704,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,93984,1,1,53,218,53,53,53.0,0.0,218,218,218.0,0.0,2883,21,93984.0,0.0,93984,93984,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.64010895,10.64010895,53,218,108.0,95.26279442,9075.0,0,0,0,0,0,0,0,0,1,162.0,53.0,218.0,32,0,0,0,0,0,1,53,1,218,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51729,269,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,159851,11152,134.5,120.9152596,220,49,269,134.5,120.9152596,220,49,0,0.0,0.0,0,0,0,0,0,0,60,0,11152.41636,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,3,43,0,0,249,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3414,1249,5,1,377,6,258,6,75.4,105.37457,6,6,6.0,0.0,306645,4803,249.8,324.8718209,744,3,1249,312.25,370.8345318,744,3,0,0.0,0.0,0,0,1,0,0,0,100,20,4003.202562,800.6405124,6,258,91.57142857,116.0055417,13457.28571,0,1,0,0,1,0,0,0,0,106.8333333,75.4,6.0,100,0,0,0,0,0,5,377,1,6,110,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,107479957,20,19,1020,3652,389,0,51.0,115.6423707,1460,0,192.2105263,454.0970991,43,0,2828419.921,4460604.765,10100000,1,104000000,5470736.684,5146146.222,10200000,48,107000000,5965915.444,4962621.972,10200000,1,0,0,0,0,420,392,0.186081206,0.176777146,0,1460,116.8,327.1496325,107026.8821,0,0,0,1,0,0,0,0,0,119.7948718,51.0,192.2105263,420,0,0,0,0,0,20,1020,19,3652,29200,5120,19,20,262339.0,534897.8732,1784685,93004,10100000.0,36823.27607,10100000,10000000,BENIGN
50404,245,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12244,122.5,167.5843071,241,4,245,122.5,167.5843071,241,4,0,0.0,0.0,0,0,0,0,0,0,96,0,12244.89796,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,3,0,0,0,12576,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,120003,1,1,56,139,56,56,56.0,0.0,139,139,139.0,0.0,1624,16,120003.0,0.0,120003,120003,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.333125005,8.333125005,56,139,83.66666667,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,125.5,56.0,139.0,32,0,0,0,0,0,1,56,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,451,2,2,64,244,32,32,32.0,0.0,122,122,122.0,0.0,682926,8869,150.3333333,219.2129862,402,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,4434.5898,4434.5898,32,122,68.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,85.0,32.0,122.0,40,0,0,0,0,0,2,64,2,244,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,23117,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,86,23117.0,0.0,23117,23117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.25820825,43.25820825,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,229,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,23550,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,509,84,23550.0,0.0,23550,23550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.46284501,42.46284501,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,253,292,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118158149,232,364,4491,593057,403,0,19.35775862,64.93284263,3101,0,1629.277473,692.7908286,5057,5,198585.1244,1370585.234,10200000,0,118000000,511507.1385,2172057.994,10200000,46,114000000,313568.9532,1737533.575,10200000,1,0,0,0,0,4652,7424,1.963470162,3.080616979,0,3101,1000.917923,954.8920026,911818.7365,0,0,0,1,0,0,0,0,1,1002.597315,19.35775862,1629.277473,4652,0,0,0,0,0,232,4491,364,593057,8192,152,231,20,258597.4545,759287.371,2547935,29590,10100000.0,39445.05312,10200000,10100000,BENIGN
53,67326,1,1,58,74,58,58,58.0,0.0,74,74,74.0,0.0,1960,29,67326.0,0.0,67326,67326,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.85310281,14.85310281,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,20,0,0,0,0,0,1,58,1,74,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23881,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,7872,167,7960.333333,13743.5529,23830,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,88,83.74858674,83.74858674,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,95624,2,2,84,304,42,42,42.0,0.0,152,152,152.0,0.0,4057,41,31874.66667,55164.37904,95573,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,40,64,20.9152514,20.9152514,42,152,86.0,60.24948133,3630.0,0,0,0,0,0,0,0,0,1,107.5,42.0,152.0,40,0,0,0,0,0,2,84,2,304,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,725,2,2,104,224,52,52,52.0,0.0,112,112,112.0,0.0,452413,5517,241.6666667,413.3827927,719,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,2758.62069,2758.62069,52,112,76.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,95.0,52.0,112.0,40,0,0,0,0,0,2,104,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,68167,4,2,160,336,40,40,40.0,0.0,168,168,168.0,0.0,7276,88,13633.4,18780.85025,37040,3,31124,10374.66667,17963.38761,31117,3,3,3.0,0.0,3,3,0,0,0,0,104,40,58.67941966,29.33970983,40,168,76.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,89.33333333,40.0,168.0,104,0,0,0,0,0,4,160,2,336,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,155615,2,2,74,176,37,37,37.0,0.0,88,88,88.0,0.0,1606,25,51871.66667,89840.89804,155611,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,64,12.85223147,12.85223147,37,88,57.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,71.75,37.0,88.0,80,0,0,0,0,0,2,74,2,176,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24026,2,2,66,230,33,33,33.0,0.0,115,115,115.0,0.0,12319,166,8008.666667,13827.26858,23975,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,40,83.24315325,83.24315325,33,115,65.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,82.25,33.0,115.0,64,0,0,0,0,0,2,66,2,230,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,191,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,1298429,20942,63.66666667,71.79368589,142,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,10471.20419,10471.20419,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,64,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,738889,3,4,486,567,480,0,162.0,275.412418,555,0,141.75,275.5145187,1425,9,123148.1667,241730.4809,612594,3,675422,337711.0,388743.2667,612594,62828,676164,225388.0,389881.2783,675584,3,0,0,0,0,72,92,4.060149765,5.413533021,0,555,131.625,239.0253648,57133.125,0,0,0,1,0,0,0,0,1,150.4285714,162.0,141.75,72,0,0,0,0,0,3,486,4,567,8192,946,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24033,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,13897,166,8011.0,13869.39685,24026,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.21890734,83.21890734,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,40,0,0,0,0,0,2,70,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1299363,25477,52.33333333,52.2047252,107,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12738.8535,12738.8535,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46613,4,2,188,304,47,47,47.0,0.0,152,152,152.0,0.0,10554,128,9322.6,13776.25445,30651,2,30665,10221.66667,17692.32236,30651,2,4,4.0,0.0,4,4,0,0,0,0,104,40,85.81297063,42.90648532,47,152,77.0,51.23475383,2625.0,0,0,0,0,0,0,0,0,0,89.83333333,47.0,152.0,104,0,0,0,0,0,4,188,2,304,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23945,2,2,68,192,34,34,34.0,0.0,96,96,96.0,0.0,10858,167,7981.666667,13781.36849,23895,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,83.52474421,83.52474421,34,96,58.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,73.5,34.0,96.0,40,0,0,0,0,0,2,68,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40329,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,42553,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,359,333,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52421,22,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,545454,90909,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,11256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50703,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,28985,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,105,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,108,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18518,108.0,0.0,108,108,108,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0,0,0,64,0,18518.51852,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,245,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3739,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096,64516,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,137126,10,5,1187,687,949,0,118.7,295.1613683,549,0,137.4,237.72421,13666,109,9794.714286,15835.98737,36371,16,137126,15236.22222,23525.63622,61753,16,99689,24922.25,17024.23636,36921,640,0,0,0,0,332,168,72.92563044,36.46281522,0,949,117.125,261.5252378,68395.45,0,0,0,1,0,0,0,0,0,124.9333333,118.7,137.4,332,0,0,0,0,0,10,1187,5,687,65535,362,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49840,1,1,94,110,94,94,94.0,0.0,110,110,110.0,0.0,4093,40,49840.0,0.0,49840,49840,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.06420546,20.06420546,94,110,99.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,149.0,94.0,110.0,32,0,0,0,0,0,1,94,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10109485,10,12,3316,8163,2971,0,331.6,930.1725288,1804,0,680.25,799.9004626,1135,2,481404.0476,2180159.514,9996273,3,10100000,1122689.667,3327633.943,9996273,196,10100000,916129.5455,3013326.554,10000000,3,0,0,0,0,328,392,0.989170071,1.187004086,0,2971,499.0869565,846.078758,715849.2648,0,0,0,1,0,0,0,0,1,521.7727273,331.6,680.25,328,0,0,0,0,0,10,3316,12,8163,29200,73,3,32,107934.0,0.0,107934,107934,9996273.0,0.0,9996273,9996273,BENIGN
53,29380,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5854,136,9793.333333,16919.26394,29330,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,68.0735194,68.0735194,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117863376,18,16,844,4397,233,0,46.88888889,76.58128238,1448,0,274.8125,484.5074776,44,0,3571617.455,14200000.0,59000000,3,118000000,6933139.765,19500000.0,59000000,3,118000000,7855238.0,20700000.0,59000000,4,0,0,0,0,596,520,0.152719196,0.135750396,0,1448,149.7428571,346.5814006,120118.6672,0,0,0,1,0,0,0,0,0,154.1470588,46.88888889,274.8125,596,0,0,0,0,0,18,844,16,4397,29200,126,7,32,161800.0,171105.6989,282790,40810,58800000.0,295627.2031,59000000,58500000,BENIGN
443,59345267,12,13,705,3770,341,0,58.75,107.5031712,1906,2,290.0,629.3010673,75,0,2472719.458,4331784.017,10000000,2,50400000,4585510.818,5222026.652,10100000,6351,59300000,4941176.667,5138266.224,10100000,3,0,0,0,0,252,264,0.202206521,0.219057065,0,1906,172.1153846,457.9898101,209754.6662,0,0,0,1,0,0,0,0,1,179.0,58.75,290.0,252,0,0,0,0,0,12,705,13,3770,8192,31088,11,20,82649.0,78130.44406,242132,50640,9808228.333,467589.5614,10000000,8853798,BENIGN
80,205029,3,4,432,2280,426,0,144.0,244.2375892,2266,2,570.0,1130.668239,13227,34,34171.5,53669.12965,138805,12,171539,85769.5,75003.52339,138805,32734,172356,57452.0,98877.35033,171625,12,0,0,0,0,72,84,14.63207644,19.50943525,0,2266,339.0,792.5524769,628139.4286,0,0,0,1,0,0,0,0,1,387.4285714,144.0,570.0,72,0,0,0,0,0,3,432,4,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,37,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,54054,37.0,0.0,37,37,37,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0,0,0,64,0,54054.05405,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,245,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4236,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014,28169,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,32160,63754,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5083277,9,8,752,3728,517,0,83.55555556,173.3451118,1448,0,466.0,636.7533723,881,3,317704.8125,1228391.462,4923755,1,5083277,635409.625,1732973.059,4923755,46,83668,11952.57143,19258.22696,42030,192,0,0,0,0,296,264,1.770511424,1.573787932,0,1448,248.8888889,470.521099,221390.1046,0,0,0,1,0,0,0,0,0,263.5294118,83.55555556,466.0,296,0,0,0,0,0,9,752,8,3728,29200,12579,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64111432,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,64100000.0,0.0,64100000,64100000,64100000,64100000.0,0.0,64100000,64100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.031195684,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,33304,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,82571,4,4,184,508,46,46,46.0,0.0,127,127,127.0,0.0,8380,96,11795.85714,20988.65194,51731,1,82417,27472.33333,47578.28098,82411,3,51892,17297.33333,29955.53008,51887,1,0,0,0,0,80,80,48.44315801,48.44315801,46,127,82.0,42.69074841,1822.5,0,0,0,0,0,0,0,0,1,92.25,46.0,127.0,80,0,0,0,0,0,4,184,4,508,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,184,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1576086,21739,61.33333333,100.1715196,177,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,10869.56522,10869.56522,47,98,67.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,40,0,0,0,0,0,2,94,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
