Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5615093,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1871697.667,3241100.379,5614198,115,5615093,2807546.5,3969204.616,5614198,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534274321,0.17809144,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5336769,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1778923.0,3080584.874,5336076,93,5336769,2668384.5,3772685.5,5336076,693,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562137878,0.187379293,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5791751,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1930583.667,3343095.654,5790858,123,5791751,2895875.5,4094123.514,5790858,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517978069,0.172659356,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5466732,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1822244.0,3155429.395,5465820,112,5466732,2733366.0,3864273.505,5465820,912,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548773929,0.182924643,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5906055,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1968685.0,3409045.796,5905112,168,5906055,2953027.5,4174877.937,5905112,943,0,0.0,0.0,0,0,0,0,0,0,104,40,0.507953278,0.169317759,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5643463,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1881154.333,3257498.86,5642590,92,5643463,2821731.5,3989296.348,5642590,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531588495,0.177196165,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5380693,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1793564.333,3105739.166,5379763,137,5380693,2690346.5,3803409.289,5379763,930,0,0.0,0.0,0,0,0,0,0,0,104,40,0.557549,0.185849667,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5821487,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1940495.667,3360262.006,5820592,157,5821487,2910743.5,4115147.213,5820592,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515332251,0.171777417,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5542102,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1847367.333,3199133.07,5541408,93,5542102,2771051.0,3917876.442,5541408,694,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54131086,0.180436953,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5015868,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1671956.0,2895138.53,5014974,134,5015868,2507934.0,3545489.969,5014974,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.598101864,0.199367288,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5724549,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1908183.0,3304468.026,5723854,119,5724549,2862274.5,4046884.539,5723854,695,0,0.0,0.0,0,0,0,0,0,0,104,40,0.524058751,0.17468625,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,9842803,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76,0,1406114.714,2400903.432,4999664,134,4843139,1614379.667,2793817.336,4840402,883,9842640,3280880.0,2841423.09,5000213,1171,0,0,0,0,136,136,0.406388302,0.406388302,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,34201964,203,104,43906,72175,602,0,216.2857143,228.4931854,1067,0,693.9903846,362.4917407,3393,8,111771.1242,291431.335,2302450,4,34200000,169305.9703,345171.5508,2302450,889,34200000,332056.6408,450893.1054,2303267,4,0,0,0,0,6504,3336,5.935331667,3.040761051,0,1067,376.8863636,360.5827848,130019.9447,0,0,0,1,0,0,0,0,0,378.1140065,216.2857143,693.9903846,6504,0,0,0,0,0,203,43906,104,72175,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5651403,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1883801.0,3262076.956,5650523,123,5651403,2825701.5,3994900.877,5650523,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530841633,0.176947211,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,40000,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5365816,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1788605.333,3097199.291,5364943,94,5365816,2682908.0,3792970.272,5364943,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559094833,0.186364944,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5825126,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1941708.667,3362530.12,5824424,162,5825126,2912563.0,4117993.318,5824424,702,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515010319,0.171670106,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5552319,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1850773.0,3204839.611,5551403,94,5552319,2776159.5,3924786.997,5551403,916,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540314777,0.180104926,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,26315,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5001748,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1667249.333,2887024.448,5000898,128,5001748,2500874.0,3535567.847,5000898,850,0,0.0,0.0,0,0,0,0,0,0,104,40,0.599790313,0.199930104,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5734305,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1911435.0,3310090.263,5733598,136,5734305,2867152.5,4053766.102,5733598,707,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523167149,0.17438905,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5448625,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1816208.333,3145026.403,5447772,150,5448625,2724312.5,3851553.361,5447772,853,0,0.0,0.0,0,0,0,0,0,0,104,40,0.550597628,0.183532543,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
54956,772,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2590,772.0,0.0,772,772,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1295.336788,1295.336788,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
80,5799463,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1933154.333,3347560.303,5798584,126,5799463,2899731.5,4099596.521,5798584,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517289273,0.172429758,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5533740,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1844580.0,3194123.407,5532836,140,5533740,2766870.0,3911666.63,5532836,904,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542128831,0.18070961,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5011210,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1670403.333,2892461.357,5010330,124,5011210,2505605.0,3542216.065,5010330,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.598657809,0.199552603,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5747997,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1915999.0,3317853.319,5747126,157,5747997,2873998.5,4063215.877,5747126,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52192094,0.173973647,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5464741,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1821580.333,3154285.084,5463835,143,5464741,2732370.5,3862874.141,5463835,906,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548973867,0.182991289,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5941375,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1980458.333,3429489.767,5940492,154,5941375,2970687.5,4199937.801,5940492,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504933622,0.168311207,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5671995,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1890665.0,3273962.286,5671111,156,5671995,2835997.5,4009455.963,5671111,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52891443,0.17630481,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5409047,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1803015.667,3122144.864,5408158,96,5409047,2704523.5,3823516.578,5408158,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554626351,0.18487545,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5837987,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1945995.667,3369777.894,5837080,160,5837987,2918993.5,4126797.504,5837080,907,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513875759,0.17129192,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5079571,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1693190.333,2931920.938,5078681,134,5079571,2539785.5,3590540.45,5078681,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590601057,0.196867019,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,7556322,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,127,1,1079474.571,1973253.922,5001860,67,2554462,851487.3333,1470638.071,2549633,896,7556188,2518729.333,2499715.066,5002427,3299,0,0,0,0,136,136,0.529358066,0.529358066,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,33280386,203,104,43951,72209,602,0,216.5073892,228.6511756,1068,0,694.3173077,362.8060346,3490,9,108759.4314,272514.5686,1276509,49,33300000,164743.198,321671.8925,1276509,887,33300000,323109.5534,417220.6252,1277364,49,0,0,0,0,6504,3336,6.099688868,3.124963755,0,1068,377.1428571,360.7867882,130167.1066,0,0,0,1,0,0,0,0,0,378.3713355,216.5073892,694.3173077,6504,0,0,0,0,0,203,43951,104,72209,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5488905,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1829635.0,3168426.694,5488219,119,5488905,2744452.5,3880271.796,5488219,686,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5465571,0.1821857,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,38461,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5980796,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1993598.667,3452220.919,5979880,108,5980796,2990398.0,4227765.989,5979880,916,0,0.0,0.0,0,0,0,0,0,0,104,40,0.501605472,0.167201824,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5698657,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1899552.333,3289336.548,5697751,152,5698657,2849328.5,4028277.731,5697751,906,0,0.0,0.0,0,0,0,0,0,0,104,40,0.526439826,0.175479942,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5399482,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1799827.333,3116796.567,5398794,153,5399482,2699741.0,3817037.358,5398794,688,0,0.0,0.0,0,0,0,0,0,0,104,40,0.555608853,0.185202951,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,29411,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5872205,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1957401.667,3389578.7,5871350,113,5872205,2936102.5,4151066.823,5871350,855,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510881347,0.170293782,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5602058,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1867352.667,3233593.669,5601185,124,5602058,2801029.0,3960018.592,5601185,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535517483,0.178505828,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5992680,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1997560.0,3459196.461,5991896,87,5992680,2996340.0,4236355.922,5991896,784,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500610745,0.166870248,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5706358,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1902119.333,3293955.923,5705652,107,5706358,2853179.0,4034006.003,5705652,706,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525729371,0.175243124,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5435040,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1811680.0,3137328.587,5434355,125,5435040,2717520.0,3842184.904,5434355,685,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551973859,0.183991286,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
123,65094219,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2,0,21700000.0,37400000.0,64900000,93962,65000000,65000000.0,0.0,65000000,65000000,65000000,65000000.0,0.0,65000000,65000000,0,0,0,0,52,52,0.030724695,0.030724695,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,2,96,2,96,-1,-1,1,20,93962.0,0.0,93962,93962,64900000.0,0.0,64900000,64900000,BENIGN,
80,5759083,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1919694.333,3324419.23,5758403,124,5759083,2879541.5,4071324.977,5758403,680,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520916264,0.173638755,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5478351,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1826117.0,3162180.921,5477489,176,5478351,2739175.5,3872560.09,5477489,862,0,0.0,0.0,0,0,0,0,0,0,104,40,0.547610038,0.182536679,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5943313,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1981104.333,3430623.397,5942447,122,5943313,2971656.5,4201332.216,5942447,866,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504768973,0.168256324,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5684396,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1894798.667,3281227.659,5683634,126,5684396,2842198.0,4018397.328,5683634,762,0,0.0,0.0,0,0,0,0,0,0,104,40,0.527760557,0.175920186,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5399503,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1799834.333,3116782.712,5398785,143,5399503,2699751.5,3817009.781,5398785,718,0,0.0,0.0,0,0,0,0,0,0,104,40,0.555606692,0.185202231,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5857757,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1952585.667,3381226.751,5856890,125,5857757,2928878.5,4140833.574,5856890,867,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512141422,0.170713807,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,5589674,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1863224.667,3226427.307,5588782,154,5589674,2794837.0,3951234.912,5588782,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.536703929,0.17890131,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,8560453,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,87,0,1222921.857,2129187.551,5003435,96,3557018,1185672.667,2051534.058,3554580,495,8560357,2853452.333,2574143.362,5004038,1238,0,0,0,0,136,136,0.467264992,0.467264992,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
80,34234986,203,104,43906,72191,602,0,216.2857143,228.4931854,1068,0,694.1442308,362.6447731,3391,8,111879.0392,291429.2824,2294184,2,34200000,169469.4208,345135.7228,2294184,857,34200000,332377.6019,450832.0906,2295040,2,0,0,0,0,6504,3336,5.929606631,3.037828028,0,1068,376.9383117,360.6802378,130090.234,0,0,0,1,0,0,0,0,0,378.1661238,216.2857143,694.1442308,6504,0,0,0,0,0,203,43906,104,72191,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force,
